MonthYear,Station,Station_Type ,Entry_Exit,Trip
Apr-25,Corrimal  Station,train,Entry,2694
Apr-25,Corrimal  Station,train,Exit,2307
Apr-25,Cowan  Station,train,Entry,1162
Apr-25,Cowan  Station,train,Exit,1421
Apr-25,Cringila  Station,train,Entry,301
Apr-25,Cringila  Station,train,Exit,371
Apr-25,Cronulla  Station,train,Entry,60870
Apr-25,Cronulla  Station,train,Exit,61072
Apr-25,Crows Nest  Station,metro,Entry,272008
Apr-25,Crows Nest  Station,metro,Exit,278412
Apr-25,Croydon  Station,train,Entry,48151
Apr-25,Croydon  Station,train,Exit,43551
Apr-25,Dapto  Station,train,Entry,11861
Apr-25,Dapto  Station,train,Exit,10382
Apr-25,Denistone  Station,train,Entry,12086
Apr-25,Denistone  Station,train,Exit,10861
Apr-25,Domestic  Station,train,Entry,228686
Apr-25,Domestic  Station,train,Exit,196767
Apr-25,Doonside  Station,train,Entry,62486
Apr-25,Doonside  Station,train,Exit,56088
Apr-25,Dora Creek  Station,train,Entry,879
Apr-25,Dora Creek  Station,train,Exit,821
Apr-25,Douglas Park  Station,train,Entry,451
Apr-25,Douglas Park  Station,train,Exit,423
Apr-25,Dungog  Station,train,Entry,478
Apr-25,Dungog  Station,train,Exit,426
Apr-25,East Hills  Station,train,Entry,18585
Apr-25,East Hills  Station,train,Exit,16874
Apr-25,East Maitland  Station,train,Entry,850
Apr-25,East Maitland  Station,train,Exit,675
Apr-25,East Richmond  Station,train,Entry,4312
Apr-25,East Richmond  Station,train,Exit,5771
Apr-25,Eastwood  Station,train,Entry,161128
Apr-25,Eastwood  Station,train,Exit,162932
Apr-25,Edgecliff  Station,train,Entry,173567
Apr-25,Edgecliff  Station,train,Exit,167869
Apr-25,Edmondson Park  Station,train,Entry,97712
Apr-25,Edmondson Park  Station,train,Exit,93452
Apr-25,Emu Plains  Station,train,Entry,23924
Apr-25,Emu Plains  Station,train,Exit,22302
Apr-25,Engadine  Station,train,Entry,24012
Apr-25,Engadine  Station,train,Exit,22720
Apr-25,Epping  Station,Metro Shared,Entry,344214
Apr-25,Epping  Station,Metro Shared,Exit,337347
Apr-25,Erskineville  Station,train,Entry,55021
Apr-25,Erskineville  Station,train,Exit,50544
Apr-25,Exeter  Station,train,Entry,99
Apr-25,Exeter  Station,train,Exit,58
Apr-25,Fairfield  Station,train,Entry,131536
Apr-25,Fairfield  Station,train,Exit,126799
Apr-25,Fairy Meadow  Station,train,Entry,2432
Apr-25,Fairy Meadow  Station,train,Exit,2213
Apr-25,Fassifern  Station,train,Entry,10509
Apr-25,Fassifern  Station,train,Exit,9764
Apr-25,Faulconbridge  Station,train,Entry,1826
Apr-25,Faulconbridge  Station,train,Exit,1769
Apr-25,Flemington  Station,train,Entry,120217
Apr-25,Flemington  Station,train,Exit,114614
Apr-25,Gadigal  Station,metro,Entry,478911
Apr-25,Gadigal  Station,metro,Exit,485428
Apr-25,Gerringong  Station,train,Entry,1036
Apr-25,Gerringong  Station,train,Exit,1064
Apr-25,Glenbrook  Station,train,Entry,8997
Apr-25,Glenbrook  Station,train,Exit,8143
Apr-25,Glenfield  Station,train,Entry,115905
Apr-25,Glenfield  Station,train,Exit,108272
Apr-25,Gordon  Station,train,Entry,136141
Apr-25,Gordon  Station,train,Exit,133925
Apr-25,Gosford  Station,train,Entry,98304
Apr-25,Gosford  Station,train,Exit,97284
Apr-25,Goulburn  Station,train,Entry,1155
Apr-25,Goulburn  Station,train,Exit,851
Apr-25,Granville  Station,train,Entry,160349
Apr-25,Granville  Station,train,Exit,151024
Apr-25,Green Square  Station,train,Entry,207387
Apr-25,Green Square  Station,train,Exit,200394
Apr-25,Greta  Station,train,Entry,Less than 50
Apr-25,Greta  Station,train,Exit,Less than 50
Apr-25,Guildford  Station,train,Entry,65730
Apr-25,Guildford  Station,train,Exit,58664
Apr-25,Gymea  Station,train,Entry,42251
Apr-25,Gymea  Station,train,Exit,38633
Apr-25,Hamilton  Station,train,Entry,15202
Apr-25,Hamilton  Station,train,Exit,15366
Apr-25,Harris Park  Station,train,Entry,65345
Apr-25,Harris Park  Station,train,Exit,65900
Apr-25,Hawkesbury River  Station,train,Entry,7054
Apr-25,Hawkesbury River  Station,train,Exit,6993
Apr-25,Hazelbrook  Station,train,Entry,5876
Apr-25,Hazelbrook  Station,train,Exit,5401
Apr-25,Heathcote  Station,train,Entry,10265
Apr-25,Heathcote  Station,train,Exit,10321
Apr-25,Helensburgh  Station,train,Entry,9011
Apr-25,Helensburgh  Station,train,Exit,8183
Apr-25,Hexham  Station,train,Entry,160
Apr-25,Hexham  Station,train,Exit,172
Apr-25,High Street  Station,train,Entry,379
Apr-25,High Street  Station,train,Exit,433
Apr-25,Hilldale  Station,train,Entry,Less than 50
Apr-25,Hilldale  Station,train,Exit,Less than 50
Apr-25,Hills Showground  Station,metro,Entry,104071
Apr-25,Hills Showground  Station,metro,Exit,100579
Apr-25,Holsworthy  Station,train,Entry,62330
Apr-25,Holsworthy  Station,train,Exit,58844
Apr-25,Homebush  Station,train,Entry,90206
Apr-25,Homebush  Station,train,Exit,85594
Apr-25,Hornsby  Station,train,Entry,262076
Apr-25,Hornsby  Station,train,Exit,265445
Apr-25,Hurstville  Station,train,Entry,447839
Apr-25,Hurstville  Station,train,Exit,450914
Apr-25,Ingleburn  Station,train,Entry,66843
Apr-25,Ingleburn  Station,train,Exit,65890
Apr-25,International  Station,train,Entry,131441
Apr-25,International  Station,train,Exit,126377
Apr-25,Jannali  Station,train,Entry,51227
Apr-25,Jannali  Station,train,Exit,48749
Apr-25,Katoomba  Station,train,Entry,39064
Apr-25,Katoomba  Station,train,Exit,40062
Apr-25,Kellyville  Station,metro,Entry,100186
Apr-25,Kellyville  Station,metro,Exit,98774
Apr-25,Kembla Grange  Station,train,Entry,Less than 50
Apr-25,Kembla Grange  Station,train,Exit,Less than 50
Apr-25,Kiama  Station,train,Entry,13134
Apr-25,Kiama  Station,train,Exit,12560
Apr-25,Killara  Station,train,Entry,43537
Apr-25,Killara  Station,train,Exit,41228
Apr-25,Kings Cross  Station,train,Entry,300382
Apr-25,Kings Cross  Station,train,Exit,311716
Apr-25,Kingsgrove  Station,train,Entry,47762
Apr-25,Kingsgrove  Station,train,Exit,45620
Apr-25,Kingswood  Station,train,Entry,47696
Apr-25,Kingswood  Station,train,Exit,44881
Apr-25,Kirrawee  Station,train,Entry,38270
Apr-25,Kirrawee  Station,train,Exit,37208
Apr-25,Kogarah  Station,train,Entry,233262
Apr-25,Kogarah  Station,train,Exit,224079
Apr-25,Koolewong  Station,train,Entry,1380
Apr-25,Koolewong  Station,train,Exit,1043
Apr-25,Kotara  Station,train,Entry,1314
Apr-25,Kotara  Station,train,Exit,1454
Apr-25,Lapstone  Station,train,Entry,1674
Apr-25,Lapstone  Station,train,Exit,1466
Apr-25,Lawson  Station,train,Entry,3114
Apr-25,Lawson  Station,train,Exit,3044
Apr-25,Leightonfield  Station,train,Entry,4598
Apr-25,Leightonfield  Station,train,Exit,4564
Apr-25,Leppington  Station,train,Entry,95914
Apr-25,Leppington  Station,train,Exit,91613
Apr-25,Leumeah  Station,train,Entry,54790
Apr-25,Leumeah  Station,train,Exit,51854
Apr-25,Leura  Station,train,Entry,12671
Apr-25,Leura  Station,train,Exit,10085
Apr-25,Lewisham  Station,train,Entry,54944
Apr-25,Lewisham  Station,train,Exit,51840
Apr-25,Lidcombe  Station,train,Entry,323121
Apr-25,Lidcombe  Station,train,Exit,315483
Apr-25,Linden  Station,train,Entry,329
Apr-25,Linden  Station,train,Exit,256
Apr-25,Lindfield  Station,train,Entry,82622
Apr-25,Lindfield  Station,train,Exit,79977
Apr-25,Lisarow  Station,train,Entry,3101
Apr-25,Lisarow  Station,train,Exit,2733
Apr-25,Lithgow  Station,train,Entry,7051
Apr-25,Lithgow  Station,train,Exit,6741
Apr-25,Liverpool  Station,train,Entry,194710
Apr-25,Liverpool  Station,train,Exit,191291
Apr-25,Lochinvar  Station,train,Entry,Less than 50
Apr-25,Lochinvar  Station,train,Exit,Less than 50
Apr-25,Loftus  Station,train,Entry,8045
Apr-25,Loftus  Station,train,Exit,7295
Apr-25,Lysaghts  Station,train,Entry,Less than 50
Apr-25,Lysaghts  Station,train,Exit,Less than 50
Apr-25,Macarthur  Station,train,Entry,69076
Apr-25,Macarthur  Station,train,Exit,67262
Apr-25,Macdonaldtown  Station,train,Entry,23743
Apr-25,Macdonaldtown  Station,train,Exit,23608
Apr-25,Macquarie Fields  Station,train,Entry,20889
Apr-25,Macquarie Fields  Station,train,Exit,19864
Apr-25,Macquarie Park  Station,metro,Entry,115848
Apr-25,Macquarie Park  Station,metro,Exit,115605
Apr-25,Macquarie University  Station,metro,Entry,384698
Apr-25,Macquarie University  Station,metro,Exit,391080
Apr-25,Maitland  Station,train,Entry,9399
Apr-25,Maitland  Station,train,Exit,9139
Apr-25,Marayong  Station,train,Entry,22105
Apr-25,Marayong  Station,train,Exit,19934
Apr-25,Martin Place  Station,Metro Shared,Entry,797029
Apr-25,Martin Place  Station,Metro Shared,Exit,893581
Apr-25,Martins Creek  Station,train,Entry,Less than 50
Apr-25,Martins Creek  Station,train,Exit,Less than 50
Apr-25,Marulan  Station,train,Entry,57
Apr-25,Marulan  Station,train,Exit,Less than 50
Apr-25,Mascot  Station,train,Entry,361827
Apr-25,Mascot  Station,train,Exit,363082
Apr-25,Meadowbank  Station,train,Entry,111094
Apr-25,Meadowbank  Station,train,Exit,100601
Apr-25,Medlow Bath  Station,train,Entry,1084
Apr-25,Medlow Bath  Station,train,Exit,997
Apr-25,Menangle  Station,train,Entry,285
Apr-25,Menangle  Station,train,Exit,277
Apr-25,Menangle Park  Station,train,Entry,284
Apr-25,Menangle Park  Station,train,Exit,319
Apr-25,Merrylands  Station,train,Entry,141575
Apr-25,Merrylands  Station,train,Exit,137407
Apr-25,Metford  Station,train,Entry,1474
Apr-25,Metford  Station,train,Exit,1349
Apr-25,Milsons Point  Station,train,Entry,144728
Apr-25,Milsons Point  Station,train,Exit,156264
Apr-25,Mindaribba  Station,train,Entry,Less than 50
Apr-25,Mindaribba  Station,train,Exit,Less than 50
Apr-25,Minnamurra  Station,train,Entry,2168
Apr-25,Minnamurra  Station,train,Exit,2145
Apr-25,Minto  Station,train,Entry,64797
Apr-25,Minto  Station,train,Exit,61760
Apr-25,Miranda  Station,train,Entry,78410
Apr-25,Miranda  Station,train,Exit,81910
Apr-25,Mittagong  Station,train,Entry,3818
Apr-25,Mittagong  Station,train,Exit,3475
Apr-25,Morisset  Station,train,Entry,17447
Apr-25,Morisset  Station,train,Exit,15598
Apr-25,Mortdale  Station,train,Entry,74096
Apr-25,Mortdale  Station,train,Exit,67160
Apr-25,Moss Vale  Station,train,Entry,3635
Apr-25,Moss Vale  Station,train,Exit,3390
Apr-25,Mount Colah  Station,train,Entry,12722
Apr-25,Mount Colah  Station,train,Exit,11688
Apr-25,Mount Druitt  Station,train,Entry,135749
Apr-25,Mount Druitt  Station,train,Exit,134060
Apr-25,Mount Kuring-gai  Station,train,Entry,4741
Apr-25,Mount Kuring-gai  Station,train,Exit,4812
Apr-25,Mount Victoria  Station,train,Entry,2641
Apr-25,Mount Victoria  Station,train,Exit,2518
Apr-25,Mulgrave  Station,train,Entry,5286
Apr-25,Mulgrave  Station,train,Exit,5196
Apr-25,Museum  Station,train,Entry,196308
Apr-25,Museum  Station,train,Exit,231259
Apr-25,Muswellbrook  Station,train,Entry,518
Apr-25,Muswellbrook  Station,train,Exit,415
Apr-25,Narara  Station,train,Entry,4657
Apr-25,Narara  Station,train,Exit,3959
Apr-25,Narwee  Station,train,Entry,40365
Apr-25,Narwee  Station,train,Exit,36558
Apr-25,Newcastle Interchange Station,train,Entry,43713
Apr-25,Newcastle Interchange Station,train,Exit,43552
Apr-25,Newtown  Station,train,Entry,222747
Apr-25,Newtown  Station,train,Exit,252188
Apr-25,Niagara Park  Station,train,Entry,2132
Apr-25,Niagara Park  Station,train,Exit,1938
Apr-25,Normanhurst  Station,train,Entry,24883
Apr-25,Normanhurst  Station,train,Exit,20529
Apr-25,North Ryde  Station,metro,Entry,84454
Apr-25,North Ryde  Station,metro,Exit,84016
Apr-25,North Strathfield  Station,train,Entry,57791
Apr-25,North Strathfield  Station,train,Exit,56446
Apr-25,North Sydney  Station,train,Entry,218493
Apr-25,North Sydney  Station,train,Exit,236091
Apr-25,North Wollongong  Station,train,Entry,29753
Apr-25,North Wollongong  Station,train,Exit,29394
Apr-25,Norwest  Station,metro,Entry,76211
Apr-25,Norwest  Station,metro,Exit,74962
Apr-25,Oak Flats  Station,train,Entry,9080
Apr-25,Oak Flats  Station,train,Exit,7977
Apr-25,Oatley  Station,train,Entry,40984
Apr-25,Oatley  Station,train,Exit,38258
Apr-25,Olympic Park  Station,train,Entry,118949
Apr-25,Olympic Park  Station,train,Exit,166507
Apr-25,Otford  Station,train,Entry,714
Apr-25,Otford  Station,train,Exit,741
Apr-25,Ourimbah  Station,train,Entry,3867
Apr-25,Ourimbah  Station,train,Exit,3658
Apr-25,Padstow  Station,train,Entry,55307
Apr-25,Padstow  Station,train,Exit,51009
Apr-25,Panania  Station,train,Entry,35044
Apr-25,Panania  Station,train,Exit,31847
Apr-25,Parramatta  Station,train,Entry,930457
Apr-25,Parramatta  Station,train,Exit,942189
Apr-25,Paterson  Station,train,Entry,156
Apr-25,Paterson  Station,train,Exit,99
Apr-25,Pendle Hill  Station,train,Entry,69118
Apr-25,Pendle Hill  Station,train,Exit,64910
Apr-25,Pennant Hills  Station,train,Entry,38957
Apr-25,Pennant Hills  Station,train,Exit,37520
Apr-25,Penrith  Station,train,Entry,161470
Apr-25,Penrith  Station,train,Exit,164568
Apr-25,Penrose  Station,train,Entry,Less than 50
Apr-25,Penrose  Station,train,Exit,Less than 50
Apr-25,Penshurst  Station,train,Entry,64899
Apr-25,Penshurst  Station,train,Exit,55867
Apr-25,Petersham  Station,train,Entry,72293
Apr-25,Petersham  Station,train,Exit,70195
Apr-25,Picton  Station,train,Entry,2799
Apr-25,Picton  Station,train,Exit,2582
Apr-25,Point Clare  Station,train,Entry,3161
Apr-25,Point Clare  Station,train,Exit,2589
Apr-25,Port Kembla  Station,train,Entry,1422
Apr-25,Port Kembla  Station,train,Exit,1213
Apr-25,Port Kembla North  Station,train,Entry,306
Apr-25,Port Kembla North  Station,train,Exit,251
Apr-25,Pymble  Station,train,Entry,45643
Apr-25,Pymble  Station,train,Exit,42186
Apr-25,Quakers Hill  Station,train,Entry,54656
Apr-25,Quakers Hill  Station,train,Exit,49070
Apr-25,Redfern  Station,train,Entry,599725
Apr-25,Redfern  Station,train,Exit,641275
Apr-25,Regents Park  Station,train,Entry,31254
Apr-25,Regents Park  Station,train,Exit,28741
Apr-25,Revesby  Station,train,Entry,122295
Apr-25,Revesby  Station,train,Exit,120876
Apr-25,Rhodes  Station,train,Entry,225975
Apr-25,Rhodes  Station,train,Exit,223198
Apr-25,Richmond  Station,train,Entry,17466
Apr-25,Richmond  Station,train,Exit,15223
Apr-25,Riverstone  Station,train,Entry,25694
Apr-25,Riverstone  Station,train,Exit,23626
Apr-25,Riverwood  Station,train,Entry,73862
Apr-25,Riverwood  Station,train,Exit,69981
Apr-25,Rockdale  Station,train,Entry,224617
Apr-25,Rockdale  Station,train,Exit,215779
Apr-25,Rooty Hill  Station,train,Entry,81451
Apr-25,Rooty Hill  Station,train,Exit,77224
Apr-25,Roseville  Station,train,Entry,59697
Apr-25,Roseville  Station,train,Exit,57092
Apr-25,Rouse Hill  Station,metro,Entry,121771
Apr-25,Rouse Hill  Station,metro,Exit,126138
Apr-25,Rydal  Station,train,Entry,Less than 50
Apr-25,Rydal  Station,train,Exit,Less than 50
Apr-25,Sandgate  Station,train,Entry,316
Apr-25,Sandgate  Station,train,Exit,317
Apr-25,Scarborough  Station,train,Entry,375
Apr-25,Scarborough  Station,train,Exit,384
Apr-25,Schofields  Station,train,Entry,89789
Apr-25,Schofields  Station,train,Exit,86098
Apr-25,Scone  Station,train,Entry,522
Apr-25,Scone  Station,train,Exit,410
Apr-25,Sefton  Station,train,Entry,19005
Apr-25,Sefton  Station,train,Exit,17290
Apr-25,Seven Hills  Station,train,Entry,131064
Apr-25,Seven Hills  Station,train,Exit,124613
Apr-25,Shellharbour Junction  Station,train,Entry,3963
Apr-25,Shellharbour Junction  Station,train,Exit,3484
Apr-25,Singleton  Station,train,Entry,720
Apr-25,Singleton  Station,train,Exit,640
Apr-25,Springwood  Station,train,Entry,19747
Apr-25,Springwood  Station,train,Exit,19002
Apr-25,St James  Station,train,Entry,147024
Apr-25,St James  Station,train,Exit,169978
Apr-25,St Leonards  Station,train,Entry,214796
Apr-25,St Leonards  Station,train,Exit,213643
Apr-25,St Marys  Station,train,Entry,94114
Apr-25,St Marys  Station,train,Exit,91003
Apr-25,St Peters  Station,train,Entry,62512
Apr-25,St Peters  Station,train,Exit,55097
Apr-25,Stanmore  Station,train,Entry,61657
Apr-25,Stanmore  Station,train,Exit,57041
Apr-25,Stanwell Park  Station,train,Entry,1394
Apr-25,Stanwell Park  Station,train,Exit,1270
Apr-25,Strathfield  Station,train,Entry,562954
Apr-25,Strathfield  Station,train,Exit,544027
Apr-25,Summer Hill  Station,train,Entry,72945
Apr-25,Summer Hill  Station,train,Exit,69019
Apr-25,Sutherland  Station,train,Entry,146775
Apr-25,Sutherland  Station,train,Exit,144849
Apr-25,Sydenham  Station,Metro Shared,Entry,469066
Apr-25,Sydenham  Station,Metro Shared,Exit,461196
Apr-25,Tahmoor  Station,train,Entry,3334
Apr-25,Tahmoor  Station,train,Exit,2917
Apr-25,Tallawong  Station,metro,Entry,185276
Apr-25,Tallawong  Station,metro,Exit,173793
Apr-25,Tallong  Station,train,Entry,Less than 50
Apr-25,Tallong  Station,train,Exit,Less than 50
Apr-25,Tarana  Station,train,Entry,116
Apr-25,Tarana  Station,train,Exit,73
Apr-25,Tarro  Station,train,Entry,100
Apr-25,Tarro  Station,train,Exit,93
Apr-25,Tascott  Station,train,Entry,2252
Apr-25,Tascott  Station,train,Exit,1773
Apr-25,Telarah  Station,train,Entry,3029
Apr-25,Telarah  Station,train,Exit,2456
Apr-25,Tempe  Station,train,Entry,28325
Apr-25,Tempe  Station,train,Exit,27396
Apr-25,Teralba  Station,train,Entry,1089
Apr-25,Teralba  Station,train,Exit,995
Apr-25,Thirroul  Station,train,Entry,19679
Apr-25,Thirroul  Station,train,Exit,18497
Apr-25,Thornleigh  Station,train,Entry,37142
Apr-25,Thornleigh  Station,train,Exit,35675
Apr-25,Thornton  Station,train,Entry,5553
Apr-25,Thornton  Station,train,Exit,4896
Apr-25,Toongabbie  Station,train,Entry,63854
Apr-25,Toongabbie  Station,train,Exit,60465
Apr-25,Town Hall  Station,train,Entry,1676784
Apr-25,Town Hall  Station,train,Exit,1571292
Apr-25,Towradgi  Station,train,Entry,1450
Apr-25,Towradgi  Station,train,Exit,1303
Apr-25,Tuggerah  Station,train,Entry,26114
Apr-25,Tuggerah  Station,train,Exit,24625
Apr-25,Turramurra  Station,train,Entry,77425
Apr-25,Turramurra  Station,train,Exit,73199
Apr-25,Turrella  Station,train,Entry,23557
Apr-25,Turrella  Station,train,Exit,21784
Apr-25,Unanderra  Station,train,Entry,8310
Apr-25,Unanderra  Station,train,Exit,7702
Apr-25,Valley Heights  Station,train,Entry,1262
Apr-25,Valley Heights  Station,train,Exit,1010
Apr-25,Victoria Cross  Station,metro,Entry,379339
Apr-25,Victoria Cross  Station,metro,Exit,366284
Apr-25,Victoria Street  Station,train,Entry,6327
Apr-25,Victoria Street  Station,train,Exit,5856
Apr-25,Villawood  Station,train,Entry,11267
Apr-25,Villawood  Station,train,Exit,11004
Apr-25,Vineyard  Station,train,Entry,3493
Apr-25,Vineyard  Station,train,Exit,3274
Apr-25,Wahroonga  Station,train,Entry,38410
Apr-25,Wahroonga  Station,train,Exit,36940
Apr-25,Waitara  Station,train,Entry,60401
Apr-25,Waitara  Station,train,Exit,56957
Apr-25,Wallarobba  Station,train,Entry,Less than 50
Apr-25,Wallarobba  Station,train,Exit,Less than 50
Apr-25,Warabrook  Station,train,Entry,4830
Apr-25,Warabrook  Station,train,Exit,4861
Apr-25,Waratah  Station,train,Entry,3733
Apr-25,Waratah  Station,train,Exit,3495
Apr-25,Warnervale  Station,train,Entry,5277
Apr-25,Warnervale  Station,train,Exit,4605
Apr-25,Warrawee  Station,train,Entry,17860
